ISO_YEAR,ISO_WEEK,COUNTRY_CODE,new_influenza_cases,new_influenza_mortality,new_covid_cases,new_covid_mortality
2021.0,9.0,EGY,5.0,0.0,4286.0,341.0
2021.0,9.0,ESP,2.0,0.0,38936.0,1315.0
2021.0,9.0,EST,0.0,0.0,8183.0,57.0
2021.0,9.0,ETH,36.0,0.0,6201.0,83.0
2021.0,9.0,FIN,0.0,0.0,4665.0,26.0
2021.0,9.0,FJI,0.0,0.0,3.0,0.0
2021.0,9.0,FRA,5.0,0.0,127696.0,2151.0
2021.0,9.0,FSM,0.0,0.0,0.0,0.0
2021.0,9.0,GBR,40.0,0.0,61484.0,2644.0
2021.0,9.0,GEO,0.0,0.0,2403.0,75.0
2021.0,9.0,GHA,3.0,0.0,3104.0,27.0
2021.0,9.0,GIN,0.0,0.0,597.0,3.0
2021.0,9.0,GLP,0.0,0.0,513.0,4.0
2021.0,9.0,GRC,0.0,0.0,11852.0,219.0
2021.0,9.0,GRD,0.0,0.0,0.0,0.0
2021.0,9.0,GTM,0.0,4.0,3404.0,125.0
2021.0,9.0,GUF,0.0,0.0,98.0,2.0
2021.0,9.0,GUM,0.0,0.0,16.0,1.0
2021.0,9.0,GUY,0.0,0.0,156.0,6.0
2021.0,9.0,HKG,4.0,0.0,0.0,0.0
2021.0,9.0,HND,0.0,7.0,4834.0,142.0
2021.0,9.0,HRV,0.0,73.0,2932.0,91.0
2021.0,9.0,HTI,0.0,0.0,179.0,3.0
2021.0,9.0,HUN,0.0,0.0,25576.0,675.0
2021.0,9.0,IDN,3.0,0.0,55981.0,1677.0
2021.0,9.0,IND,44.0,0.0,105080.0,749.0
2021.0,9.0,IRL,0.0,0.0,4851.0,150.0
2021.0,9.0,IRN,0.0,0.0,57078.0,571.0
2021.0,9.0,IRQ,9.0,0.0,27491.0,138.0
2021.0,9.0,ISL,0.0,0.0,10.0,0.0
2021.0,9.0,ISR,0.0,0.0,25825.0,177.0
2021.0,9.0,ITA,0.0,0.0,112029.0,2021.0
2021.0,9.0,JAM,0.0,15.0,1893.0,26.0
2021.0,9.0,JOR,0.0,0.0,26685.0,132.0
2021.0,9.0,JPN,0.0,0.0,7176.0,443.0
2021.0,9.0,KAZ,0.0,0.0,5705.0,65.0
2021.0,9.0,KEN,40.0,14.0,1655.0,37.0
2021.0,9.0,KGZ,0.0,0.0,0.0,0.0
2021.0,9.0,KHM,0.0,0.0,252.0,0.0
2021.0,9.0,KIR,0.0,0.0,0.0,0.0
2021.0,9.0,KNA,0.0,0.0,0.0,0.0
2021.0,9.0,KOR,0.0,0.0,2703.0,46.0
2021.0,9.0,LAO,64.0,0.0,0.0,0.0
2021.0,9.0,LBN,0.0,0.0,19404.0,355.0
2021.0,9.0,LCA,0.0,0.0,496.0,7.0
2021.0,9.0,LKA,0.0,0.0,3243.0,26.0
2021.0,9.0,LTU,0.0,0.0,3691.0,77.0
2021.0,9.0,LUX,0.0,0.0,1360.0,28.0
2021.0,9.0,LVA,0.0,0.0,4667.0,88.0
2021.0,9.0,MAR,0.0,0.0,2462.0,67.0
2021.0,9.0,MDA,0.0,0.0,8611.0,236.0
2021.0,9.0,MDG,0.0,0.0,324.0,3.0
2021.0,9.0,MDV,0.0,0.0,1024.0,2.0
2021.0,9.0,MEX,0.0,15601.0,42204.0,4449.0
2021.0,9.0,MHL,0.0,0.0,0.0,0.0
2021.0,9.0,MKD,0.0,0.0,3626.0,87.0
2021.0,9.0,MLI,0.0,0.0,73.0,5.0
2021.0,9.0,MLT,0.0,28.0,1607.0,10.0
2021.0,9.0,MMR,0.0,0.0,146.0,3.0
2021.0,9.0,MNE,0.0,1.0,3877.0,53.0
2021.0,9.0,MNG,0.0,0.0,259.0,0.0
2021.0,9.0,MNP,0.0,0.0,0.0,0.0
2021.0,9.0,MOZ,0.0,0.0,3804.0,43.0
2021.0,9.0,MRT,0.0,0.0,104.0,6.0
2021.0,9.0,MTQ,0.0,0.0,153.0,0.0
2021.0,9.0,MUS,0.0,0.0,7.0,0.0
2021.0,9.0,MYS,0.0,0.0,17183.0,70.0
2021.0,9.0,NCL,0.0,0.0,3.0,0.0
2021.0,9.0,NER,1.0,0.0,39.0,5.0
2021.0,9.0,NGA,1.0,0.0,3864.0,74.0
2021.0,9.0,NIC,0.0,0.0,36.0,1.0
2021.0,9.0,NIU,0.0,0.0,0.0,0.0
2021.0,9.0,NOR,0.0,0.0,2940.0,15.0
2021.0,9.0,NPL,32.0,7.0,712.0,13.0
2021.0,9.0,NZL,0.0,0.0,21.0,0.0
2021.0,9.0,OMN,1.0,0.0,2094.0,13.0
2021.0,9.0,PAK,54.0,0.0,8951.0,274.0
2021.0,9.0,PAN,0.0,0.0,4442.0,109.0
2021.0,9.0,PCN,0.0,0.0,0.0,0.0
2021.0,9.0,PER,0.0,0.0,46840.0,4818.0
2021.0,9.0,PHL,0.0,0.0,15176.0,221.0
2021.0,9.0,PLW,0.0,0.0,0.0,0.0
2021.0,9.0,PNG,0.0,0.0,260.0,0.0
2021.0,9.0,POL,0.0,0.0,68226.0,1598.0
2021.0,9.0,PRK,22.0,0.0,0.0,0.0
2021.0,9.0,PRT,0.0,0.0,8805.0,326.0
2021.0,9.0,PRY,0.0,922.0,7919.0,126.0
2021.0,9.0,PYF,0.0,0.0,41.0,2.0
2021.0,9.0,QAT,8.0,0.0,3230.0,1.0
2021.0,9.0,ROU,0.0,0.0,21888.0,492.0
2021.0,9.0,RUS,12.0,0.0,81353.0,2829.0
2021.0,9.0,RWA,0.0,0.0,802.0,14.0
2021.0,9.0,SAU,4.0,0.0,2370.0,31.0
2021.0,9.0,SEN,1.0,2.0,1625.0,71.0
2021.0,9.0,SGP,0.0,0.0,67.0,0.0
2021.0,9.0,SLB,0.0,0.0,0.0,0.0
2021.0,9.0,SLE,0.0,0.0,38.0,0.0
2021.0,9.0,SLV,0.0,0.0,1320.0,55.0
2021.0,9.0,SRB,0.0,0.0,22328.0,108.0
2021.0,9.0,SSD,0.0,0.0,1353.0,7.0
2021.0,9.0,SUR,0.0,0.0,59.0,2.0
2021.0,9.0,SVK,0.0,0.0,15940.0,684.0
2021.0,9.0,SVN,0.0,0.0,5427.0,66.0
2021.0,9.0,SWE,7.0,0.0,27037.0,142.0
2021.0,9.0,SYC,0.0,0.0,290.0,1.0
2021.0,9.0,SYR,1.0,0.0,390.0,27.0
2021.0,9.0,TCA,0.0,0.0,101.0,0.0
2021.0,9.0,TCD,0.0,0.0,179.0,7.0
2021.0,9.0,TGO,69.0,0.0,583.0,2.0
2021.0,9.0,THA,0.0,0.0,536.0,0.0
2021.0,9.0,TJK,0.0,0.0,0.0,0.0
2021.0,9.0,TKL,0.0,0.0,0.0,0.0
2021.0,9.0,TKM,0.0,0.0,0.0,0.0
2021.0,9.0,TLS,0.0,0.0,10.0,0.0
2021.0,9.0,TON,0.0,0.0,0.0,0.0
2021.0,9.0,TTO,0.0,0.0,38.0,0.0
2021.0,9.0,TUN,0.0,0.0,4972.0,219.0
2021.0,9.0,TUR,0.0,0.0,61288.0,520.0
2021.0,9.0,TUV,0.0,0.0,0.0,0.0
2021.0,9.0,TZA,11.0,0.0,0.0,0.0
2021.0,9.0,UGA,1.0,0.0,144.0,1.0
2021.0,9.0,UKR,3.0,0.0,44472.0,895.0
2021.0,9.0,URY,0.0,9.0,5165.0,38.0
2021.0,9.0,USA,184.0,0.0,465751.0,13360.0
2021.0,9.0,UZB,0.0,0.0,0.0,0.0
2021.0,9.0,VCT,0.0,0.0,58.0,2.0
2021.0,9.0,VEN,0.0,0.0,3181.0,30.0
2021.0,9.0,VGB,0.0,0.0,0.0,0.0
2021.0,9.0,VNM,0.0,0.0,65.0,0.0
2021.0,9.0,VUT,0.0,0.0,0.0,0.0
2021.0,9.0,WLF,0.0,0.0,0.0,0.0
2021.0,9.0,WSM,0.0,0.0,0.0,0.0
2021.0,9.0,YEM,0.0,0.0,112.0,13.0
2021.0,9.0,ZAF,1.0,0.0,9858.0,1001.0
2021.0,9.0,ZMB,7.0,0.0,4308.0,65.0
2021.0,10.0,ABW,0.0,0.0,205.0,4.0
2021.0,10.0,AFG,12.0,34.0,133.0,6.0
2021.0,10.0,AGO,0.0,0.0,273.0,6.0
2021.0,10.0,AIA,0.0,0.0,0.0,0.0
2021.0,10.0,ALB,0.0,197.0,6072.0,141.0
2021.0,10.0,ARE,2.0,0.0,19642.0,97.0
2021.0,10.0,ARG,1.0,0.0,43723.0,884.0
2021.0,10.0,ARM,0.0,0.0,2621.0,29.0
2021.0,10.0,ATG,0.0,0.0,87.0,7.0
2021.0,10.0,AUS,0.0,0.0,67.0,0.0
2021.0,10.0,AUT,0.0,0.0,15679.0,196.0
2021.0,10.0,AZE,0.0,0.0,2376.0,25.0
2021.0,10.0,BEL,0.0,0.0,16333.0,192.0
2021.0,10.0,BFA,4.0,0.0,157.0,1.0
2021.0,10.0,BGD,2.0,0.0,4114.0,54.0
2021.0,10.0,BGR,0.0,0.0,13105.0,426.0
2021.0,10.0,BHR,0.0,0.0,4348.0,25.0
2021.0,10.0,BHS,0.0,0.0,74.0,2.0
2021.0,10.0,BIH,0.0,0.0,4808.0,159.0
2021.0,10.0,BLR,0.0,0.0,8473.0,63.0
2021.0,10.0,BLZ,0.0,0.0,42.0,1.0
2021.0,10.0,BMU,0.0,0.0,17.0,0.0
2021.0,10.0,BOL,0.0,2.0,5406.0,180.0
2021.0,10.0,BRA,1.0,0.0,413597.0,9935.0
2021.0,10.0,BRB,0.0,0.0,223.0,4.0
2021.0,10.0,BRN,0.0,0.0,4.0,0.0
2021.0,10.0,BTN,0.0,0.0,1.0,0.0
2021.0,10.0,CAF,0.0,0.0,35.0,0.0
2021.0,10.0,CAN,2.0,0.0,20207.0,272.0
2021.0,10.0,CHE,3.0,0.0,7546.0,62.0
2021.0,10.0,CHL,0.0,186.0,29065.0,532.0
2021.0,10.0,CHN,812.0,0.0,181.0,5.0
2021.0,10.0,CIV,11.0,44.0,2304.0,8.0
2021.0,10.0,CMR,15.0,0.0,3274.0,37.0
2021.0,10.0,COD,4.0,0.0,628.0,5.0
2021.0,10.0,COK,0.0,0.0,0.0,0.0
2021.0,10.0,COL,0.0,0.0,24790.0,782.0
2021.0,10.0,CRI,0.0,22.0,2299.0,33.0
2021.0,10.0,CUB,0.0,0.0,5674.0,26.0
2021.0,10.0,CYM,0.0,0.0,13.0,0.0
2021.0,10.0,CZE,0.0,0.0,87158.0,1398.0
2021.0,10.0,DEU,1.0,379.0,58425.0,1049.0
2021.0,10.0,DMA,0.0,0.0,2.0,0.0
2021.0,10.0,DNK,7.0,0.0,3594.0,19.0
2021.0,10.0,DOM,0.0,13.0,3651.0,69.0
2021.0,10.0,DZA,0.0,0.0,1144.0,31.0
2021.0,10.0,ECU,0.0,161.0,10344.0,307.0
2021.0,10.0,EGY,5.0,0.0,4093.0,315.0
2021.0,10.0,ESP,2.0,0.0,33692.0,927.0
2021.0,10.0,EST,0.0,0.0,9570.0,66.0
2021.0,10.0,ETH,36.0,0.0,6971.0,66.0
2021.0,10.0,FIN,0.0,0.0,4876.0,17.0
2021.0,10.0,FJI,0.0,0.0,4.0,0.0
2021.0,10.0,FRA,5.0,0.0,124259.0,2033.0
2021.0,10.0,FSM,0.0,0.0,0.0,0.0
2021.0,10.0,GBR,40.0,0.0,41508.0,1801.0
2021.0,10.0,GEO,0.0,0.0,2093.0,66.0
2021.0,10.0,GHA,3.0,0.0,2624.0,51.0
2021.0,10.0,GIN,0.0,0.0,833.0,2.0
2021.0,10.0,GLP,0.0,0.0,490.0,4.0
2021.0,10.0,GRC,0.0,0.0,14547.0,271.0
2021.0,10.0,GRD,0.0,0.0,3.0,0.0
2021.0,10.0,GTM,0.0,4.0,4002.0,93.0
2021.0,10.0,GUF,0.0,0.0,66.0,2.0
2021.0,10.0,GUM,0.0,0.0,13.0,2.0
2021.0,10.0,GUY,0.0,0.0,216.0,5.0
2021.0,10.0,HKG,4.0,0.0,0.0,0.0
2021.0,10.0,HND,0.0,7.0,4109.0,130.0
2021.0,10.0,HRV,0.0,73.0,3503.0,74.0
2021.0,10.0,HTI,0.0,0.0,101.0,0.0
2021.0,10.0,HUN,0.0,0.0,37418.0,899.0
2021.0,10.0,IDN,3.0,0.0,45028.0,1100.0
2021.0,10.0,IND,44.0,0.0,114068.0,705.0
2021.0,10.0,IRL,0.0,0.0,3918.0,96.0
2021.0,10.0,IRN,0.0,0.0,58523.0,614.0
2021.0,10.0,IRQ,9.0,0.0,30948.0,165.0
2021.0,10.0,ISL,0.0,0.0,11.0,0.0
2021.0,10.0,ISR,0.0,0.0,26152.0,132.0
2021.0,10.0,ITA,0.0,0.0,138937.0,2071.0
2021.0,10.0,JAM,0.0,15.0,2486.0,29.0
2021.0,10.0,JOR,0.0,0.0,34919.0,225.0
2021.0,10.0,JPN,0.0,0.0,7219.0,367.0
2021.0,10.0,KAZ,0.0,0.0,5564.0,78.0
2021.0,10.0,KEN,40.0,14.0,2714.0,20.0
2021.0,10.0,KGZ,0.0,0.0,0.0,0.0
2021.0,10.0,KHM,0.0,0.0,191.0,0.0
2021.0,10.0,KIR,0.0,0.0,0.0,0.0
2021.0,10.0,KNA,0.0,0.0,0.0,0.0
2021.0,10.0,KOR,0.0,0.0,2790.0,31.0
2021.0,10.0,LAO,64.0,0.0,2.0,0.0
2021.0,10.0,LBN,0.0,0.0,20436.0,361.0
2021.0,10.0,LCA,0.0,0.0,487.0,8.0
2021.0,10.0,LKA,0.0,0.0,2453.0,31.0
2021.0,10.0,LTU,0.0,0.0,3055.0,73.0
2021.0,10.0,LUX,0.0,0.0,1251.0,33.0
2021.0,10.0,LVA,0.0,0.0,4145.0,78.0
2021.0,10.0,MAR,0.0,0.0,2564.0,61.0
2021.0,10.0,MDA,0.0,0.0,9749.0,167.0
2021.0,10.0,MDG,0.0,0.0,563.0,10.0
2021.0,10.0,MDV,0.0,0.0,1001.0,2.0
2021.0,10.0,MEX,0.0,15601.0,40192.0,3889.0
2021.0,10.0,MHL,0.0,0.0,0.0,0.0
2021.0,10.0,MKD,0.0,0.0,4454.0,80.0
2021.0,10.0,MLI,0.0,0.0,195.0,6.0
2021.0,10.0,MLT,0.0,28.0,1904.0,20.0
2021.0,10.0,MMR,0.0,0.0,138.0,1.0
2021.0,10.0,MNE,0.0,1.0,3896.0,64.0
2021.0,10.0,MNG,0.0,0.0,384.0,1.0
2021.0,10.0,MNP,0.0,0.0,2.0,0.0
2021.0,10.0,MOZ,0.0,0.0,3359.0,56.0
2021.0,10.0,MRT,0.0,0.0,122.0,2.0
2021.0,10.0,MTQ,0.0,0.0,140.0,2.0
2021.0,10.0,MUS,0.0,0.0,29.0,0.0
2021.0,10.0,MYS,0.0,0.0,12708.0,45.0
2021.0,10.0,NCL,0.0,0.0,9.0,0.0
2021.0,10.0,NER,1.0,0.0,50.0,2.0
2021.0,10.0,NGA,1.0,0.0,2820.0,59.0
2021.0,10.0,NIC,0.0,0.0,34.0,1.0
2021.0,10.0,NIU,0.0,0.0,0.0,0.0
2021.0,10.0,NOR,0.0,0.0,4010.0,10.0
2021.0,10.0,NPL,32.0,7.0,578.0,3.0
2021.0,10.0,NZL,0.0,0.0,27.0,0.0
2021.0,10.0,OMN,1.0,0.0,2308.0,21.0
2021.0,10.0,PAK,54.0,0.0,9931.0,329.0
2021.0,10.0,PAN,0.0,0.0,3962.0,87.0
2021.0,10.0,PCN,0.0,0.0,0.0,0.0
2021.0,10.0,PER,0.0,0.0,41931.0,4832.0
2021.0,10.0,PHL,0.0,0.0,18063.0,176.0
2021.0,10.0,PLW,0.0,0.0,0.0,0.0
2021.0,10.0,PNG,0.0,0.0,354.0,0.0
2021.0,10.0,POL,0.0,0.0,87931.0,1472.0
2021.0,10.0,PRK,22.0,0.0,0.0,0.0
2021.0,10.0,PRT,0.0,0.0,8816.0,209.0
2021.0,10.0,PRY,0.0,922.0,8208.0,126.0
2021.0,10.0,PYF,0.0,0.0,72.0,1.0
2021.0,10.0,QAT,8.0,0.0,3278.0,5.0
2021.0,10.0,ROU,0.0,0.0,25831.0,567.0
2021.0,10.0,RUS,12.0,0.0,76697.0,2978.0
2021.0,10.0,RWA,0.0,0.0,636.0,6.0
2021.0,10.0,SAU,4.0,0.0,2413.0,36.0
2021.0,10.0,SEN,1.0,2.0,1377.0,53.0
2021.0,10.0,SGP,0.0,0.0,97.0,0.0
2021.0,10.0,SLB,0.0,0.0,0.0,0.0
2021.0,10.0,SLE,0.0,0.0,31.0,0.0
2021.0,10.0,SLV,0.0,0.0,934.0,47.0
2021.0,10.0,SRB,0.0,0.0,25947.0,113.0
2021.0,10.0,SSD,0.0,0.0,840.0,9.0
2021.0,10.0,SUR,0.0,0.0,53.0,5.0
2021.0,10.0,SVK,0.0,0.0,15307.0,647.0
2021.0,10.0,SVN,0.0,0.0,5370.0,38.0
2021.0,10.0,SWE,7.0,0.0,27531.0,137.0
2021.0,10.0,SYC,0.0,0.0,332.0,4.0
2021.0,10.0,SYR,1.0,0.0,392.0,35.0
2021.0,10.0,TCA,0.0,0.0,73.0,0.0
2021.0,10.0,TCD,0.0,0.0,188.0,0.0
2021.0,10.0,TGO,69.0,0.0,670.0,7.0
2021.0,10.0,THA,0.0,0.0,419.0,2.0
2021.0,10.0,TJK,0.0,0.0,0.0,0.0
2021.0,10.0,TKL,0.0,0.0,0.0,0.0
2021.0,10.0,TKM,0.0,0.0,0.0,0.0
2021.0,10.0,TLS,0.0,0.0,9.0,0.0
2021.0,10.0,TON,0.0,0.0,0.0,0.0
2021.0,10.0,TTO,0.0,0.0,25.0,0.0
2021.0,10.0,TUN,0.0,0.0,4413.0,193.0
2021.0,10.0,TUR,0.0,0.0,76066.0,462.0
2021.0,10.0,TUV,0.0,0.0,0.0,0.0
2021.0,10.0,TZA,11.0,0.0,0.0,0.0
2021.0,10.0,UGA,1.0,0.0,122.0,0.0
2021.0,10.0,UKR,3.0,0.0,55376.0,1145.0
2021.0,10.0,URY,0.0,9.0,5387.0,36.0
2021.0,10.0,USA,184.0,0.0,420739.0,10446.0
2021.0,10.0,UZB,0.0,0.0,0.0,0.0
2021.0,10.0,VCT,0.0,0.0,102.0,0.0
2021.0,10.0,VEN,0.0,0.0,3061.0,33.0
2021.0,10.0,VGB,0.0,0.0,1.0,0.0
2021.0,10.0,VNM,0.0,0.0,64.0,0.0
2021.0,10.0,VUT,0.0,0.0,2.0,0.0
2021.0,10.0,WLF,0.0,0.0,1.0,0.0
2021.0,10.0,WSM,0.0,0.0,0.0,0.0
2021.0,10.0,YEM,0.0,0.0,175.0,19.0
2021.0,10.0,ZAF,1.0,0.0,7981.0,706.0
2021.0,10.0,ZMB,7.0,0.0,3809.0,35.0
2021.0,11.0,ABW,0.0,0.0,263.0,2.0
2021.0,11.0,AFG,12.0,34.0,138.0,8.0
2021.0,11.0,AGO,0.0,0.0,268.0,8.0
2021.0,11.0,AIA,0.0,0.0,3.0,0.0
2021.0,11.0,ALB,0.0,197.0,4822.0,121.0
2021.0,11.0,ARE,2.0,0.0,16169.0,78.0
2021.0,11.0,ARG,1.0,0.0,50279.0,977.0
2021.0,11.0,ARM,0.0,0.0,3706.0,34.0
2021.0,11.0,ATG,0.0,0.0,149.0,6.0
2021.0,11.0,AUS,0.0,0.0,80.0,1.0
2021.0,11.0,AUT,0.0,0.0,17980.0,208.0
2021.0,11.0,AZE,0.0,0.0,3327.0,38.0
2021.0,11.0,BEL,0.0,0.0,20001.0,174.0
2021.0,11.0,BFA,4.0,0.0,191.0,1.0
2021.0,11.0,BGD,2.0,0.0,7065.0,83.0
2021.0,11.0,BGR,0.0,0.0,18067.0,641.0
2021.0,11.0,BHR,0.0,0.0,4278.0,12.0
2021.0,11.0,BHS,0.0,0.0,106.0,3.0
2021.0,11.0,BIH,0.0,0.0,6720.0,241.0
2021.0,11.0,BLR,0.0,0.0,6896.0,58.0
2021.0,11.0,BLZ,0.0,0.0,35.0,1.0
2021.0,11.0,BMU,0.0,0.0,13.0,0.0
2021.0,11.0,BOL,0.0,2.0,5027.0,114.0
2021.0,11.0,BRA,1.0,0.0,494153.0,12335.0
2021.0,11.0,BRB,0.0,0.0,174.0,0.0
2021.0,11.0,BRN,0.0,0.0,9.0,0.0
2021.0,11.0,BTN,0.0,0.0,0.0,0.0
2021.0,11.0,CAF,0.0,0.0,65.0,1.0
2021.0,11.0,CAN,2.0,0.0,21462.0,207.0
2021.0,11.0,CHE,3.0,0.0,8662.0,75.0
2021.0,11.0,CHL,0.0,186.0,34896.0,566.0
2021.0,11.0,CHN,812.0,0.0,262.0,1.0
2021.0,11.0,CIV,11.0,44.0,2369.0,11.0
2021.0,11.0,CMR,15.0,0.0,0.0,0.0
2021.0,11.0,COD,4.0,0.0,473.0,5.0
2021.0,11.0,COK,0.0,0.0,0.0,0.0
2021.0,11.0,COL,0.0,0.0,25035.0,650.0
2021.0,11.0,CRI,0.0,22.0,2453.0,29.0
2021.0,11.0,CUB,0.0,0.0,5723.0,22.0
2021.0,11.0,CYM,0.0,0.0,17.0,0.0
2021.0,11.0,CZE,0.0,0.0,79038.0,1523.0
2021.0,11.0,DEU,1.0,379.0,71391.0,1104.0
2021.0,11.0,DMA,0.0,0.0,12.0,0.0
2021.0,11.0,DNK,7.0,0.0,5592.0,13.0
2021.0,11.0,DOM,0.0,13.0,2956.0,51.0
2021.0,11.0,DZA,0.0,0.0,1039.0,24.0
2021.0,11.0,ECU,0.0,161.0,7723.0,195.0
2021.0,11.0,EGY,5.0,0.0,4358.0,302.0
2021.0,11.0,ESP,2.0,0.0,32524.0,717.0
2021.0,11.0,EST,0.0,0.0,9905.0,59.0
2021.0,11.0,ETH,36.0,0.0,9025.0,120.0
2021.0,11.0,FIN,0.0,0.0,4342.0,29.0
2021.0,11.0,FJI,0.0,0.0,3.0,0.0
2021.0,11.0,FRA,5.0,0.0,142978.0,1872.0
2021.0,11.0,FSM,0.0,0.0,0.0,0.0
2021.0,11.0,GBR,40.0,0.0,40316.0,1256.0
2021.0,11.0,GEO,0.0,0.0,2138.0,72.0
2021.0,11.0,GHA,3.0,0.0,1448.0,43.0
2021.0,11.0,GIN,0.0,0.0,767.0,9.0
2021.0,11.0,GLP,0.0,0.0,267.0,0.0
2021.0,11.0,GRC,0.0,0.0,16805.0,361.0
2021.0,11.0,GRD,0.0,0.0,0.0,0.0
2021.0,11.0,GTM,0.0,4.0,4342.0,96.0
2021.0,11.0,GUF,0.0,0.0,71.0,0.0
2021.0,11.0,GUM,0.0,0.0,18.0,0.0
2021.0,11.0,GUY,0.0,0.0,340.0,6.0
2021.0,11.0,HKG,4.0,0.0,0.0,0.0
2021.0,11.0,HND,0.0,7.0,4148.0,78.0
2021.0,11.0,HRV,0.0,73.0,4364.0,85.0
2021.0,11.0,HTI,0.0,0.0,66.0,1.0
2021.0,11.0,HUN,0.0,0.0,50473.0,1079.0
2021.0,11.0,IDN,3.0,0.0,39793.0,1160.0
2021.0,11.0,IND,44.0,0.0,148249.0,851.0
2021.0,11.0,IRL,0.0,0.0,3651.0,62.0
2021.0,11.0,IRN,0.0,0.0,57678.0,548.0
2021.0,11.0,IRQ,9.0,0.0,31129.0,171.0
2021.0,11.0,ISL,0.0,0.0,19.0,0.0
2021.0,11.0,ISR,0.0,0.0,17889.0,115.0
2021.0,11.0,ITA,0.0,0.0,155076.0,2303.0
2021.0,11.0,JAM,0.0,15.0,4609.0,38.0
2021.0,11.0,JOR,0.0,0.0,47585.0,385.0
2021.0,11.0,JPN,0.0,0.0,7914.0,333.0
2021.0,11.0,KAZ,0.0,0.0,5864.0,67.0
2021.0,11.0,KEN,40.0,14.0,4443.0,34.0
2021.0,11.0,KGZ,0.0,0.0,0.0,0.0
2021.0,11.0,KHM,0.0,0.0,314.0,1.0
2021.0,11.0,KIR,0.0,0.0,0.0,0.0
2021.0,11.0,KNA,0.0,0.0,2.0,0.0
2021.0,11.0,KOR,0.0,0.0,3197.0,35.0
2021.0,11.0,LAO,64.0,0.0,2.0,0.0
2021.0,11.0,LBN,0.0,0.0,22151.0,321.0
2021.0,11.0,LCA,0.0,0.0,146.0,5.0
2021.0,11.0,LKA,0.0,0.0,2212.0,25.0
2021.0,11.0,LTU,0.0,0.0,3205.0,71.0
2021.0,11.0,LUX,0.0,0.0,1303.0,23.0
2021.0,11.0,LVA,0.0,0.0,3450.0,63.0
2021.0,11.0,MAR,0.0,0.0,2658.0,42.0
2021.0,11.0,MDA,0.0,0.0,9105.0,203.0
2021.0,11.0,MDG,0.0,0.0,764.0,19.0
2021.0,11.0,MDV,0.0,0.0,778.0,0.0
2021.0,11.0,MEX,0.0,15601.0,34305.0,3411.0
2021.0,11.0,MHL,0.0,0.0,0.0,0.0
2021.0,11.0,MKD,0.0,0.0,5451.0,148.0
2021.0,11.0,MLI,0.0,0.0,302.0,2.0
2021.0,11.0,MLT,0.0,28.0,2094.0,10.0
2021.0,11.0,MMR,0.0,0.0,113.0,2.0
2021.0,11.0,MNE,0.0,1.0,3958.0,62.0
2021.0,11.0,MNG,0.0,0.0,747.0,1.0
2021.0,11.0,MNP,0.0,0.0,9.0,0.0
2021.0,11.0,MOZ,0.0,0.0,2165.0,36.0
2021.0,11.0,MRT,0.0,0.0,115.0,1.0
2021.0,11.0,MTQ,0.0,0.0,151.0,0.0
2021.0,11.0,MUS,0.0,0.0,52.0,0.0
2021.0,11.0,MYS,0.0,0.0,10303.0,40.0
2021.0,11.0,NCL,0.0,0.0,26.0,0.0
2021.0,11.0,NER,1.0,0.0,35.0,4.0
2021.0,11.0,NGA,1.0,0.0,2300.0,49.0
2021.0,11.0,NIC,0.0,0.0,40.0,1.0
2021.0,11.0,NIU,0.0,0.0,0.0,0.0
2021.0,11.0,NOR,0.0,0.0,5539.0,7.0
2021.0,11.0,NPL,32.0,7.0,510.0,4.0
2021.0,11.0,NZL,0.0,0.0,25.0,0.0
2021.0,11.0,OMN,1.0,0.0,2361.0,17.0
2021.0,11.0,PAK,54.0,0.0,13808.0,310.0
2021.0,11.0,PAN,0.0,0.0,3483.0,74.0
2021.0,11.0,PCN,0.0,0.0,0.0,0.0
2021.0,11.0,PER,0.0,0.0,44316.0,4522.0
2021.0,11.0,PHL,0.0,0.0,27082.0,301.0
2021.0,11.0,PLW,0.0,0.0,0.0,0.0
2021.0,11.0,PNG,0.0,0.0,599.0,0.0
2021.0,11.0,POL,0.0,0.0,111512.0,1891.0
2021.0,11.0,PRK,22.0,0.0,0.0,0.0
2021.0,11.0,PRT,0.0,0.0,7577.0,130.0
2021.0,11.0,PRY,0.0,922.0,11782.0,158.0
2021.0,11.0,PYF,0.0,0.0,68.0,1.0
2021.0,11.0,QAT,8.0,0.0,3292.0,3.0
2021.0,11.0,ROU,0.0,0.0,30331.0,585.0
2021.0,11.0,RUS,12.0,0.0,67832.0,2990.0
2021.0,11.0,RWA,0.0,0.0,717.0,9.0
2021.0,11.0,SAU,4.0,0.0,2585.0,39.0
2021.0,11.0,SEN,1.0,2.0,1094.0,44.0
2021.0,11.0,SGP,0.0,0.0,72.0,0.0
2021.0,11.0,SLB,0.0,0.0,0.0,0.0
2021.0,11.0,SLE,0.0,0.0,19.0,0.0
2021.0,11.0,SLV,0.0,0.0,1286.0,51.0
2021.0,11.0,SRB,0.0,0.0,29654.0,152.0
2021.0,11.0,SSD,0.0,0.0,724.0,2.0
2021.0,11.0,SUR,0.0,0.0,46.0,1.0
2021.0,11.0,SVK,0.0,0.0,14113.0,692.0
2021.0,11.0,SVN,0.0,0.0,4876.0,46.0
2021.0,11.0,SWE,7.0,0.0,28966.0,136.0
2021.0,11.0,SYC,0.0,0.0,223.0,1.0
2021.0,11.0,SYR,1.0,0.0,476.0,36.0
